item,verb1,verb2,subj,vp1,vp2,prn,name1,name2,continuation,continuation_type,vp,continuation_id
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,"But today, he got caught in the mud while trying to take a faster route",event association,1,15
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,Rihanna's music is always on his playlist.,lexical overlap,2,1
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,He even has a Rihanna shirt.,lexical overlap,2,2
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,He was caught humming one of Rihanna's songs the other day.,lexical overlap,2,3
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,He is probably one of her longest fans.,lexical overlap,2,4
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,When was her debut?,lexical overlap,2,5
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,Even his cows will moo rhythmically.,situational inference,2,6
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,"I bet the tractor hums ""Umbrella"" on a rainy day.",situational inference,2,7
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,He's even considering building a dedicated museum.,situational inference,2,8
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,To the extent that it's almost his religion.,situational inference,2,9
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,He might even create a shrine.,situational inference,2,10
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,I thought he was a fan of Ariana Grande.,event association,2,11
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,I thought he listened to only classical music.,event association,2,12
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,"In fact, he is an expert on pop music.",event association,2,13
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,He would go to all of her concerts when she was in town.,event association,2,14
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,He spent so much to get all the albums.,event association,2,15
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,How does she have lots of Korean friends?,lexical overlap,1,1
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Is she Korean?,lexical overlap,1,2
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Does she speak Korean?,lexical overlap,1,3
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,"Well, not just Korean friends -- she just has lots of friends.",lexical overlap,1,4
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Are all of her Korean friends chemists?,lexical overlap,1,5
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Is that why she's been going to language classes lately?,situational inference,1,6
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,That gives me an idea of where she'll go for her next summer vacation.,situational inference,1,7
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Does she also like spicy food?,situational inference,1,8
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Now it makes sense why she had so many BBQ parties.,situational inference,1,9
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Is that why she's been stocking up so many beauty products.,situational inference,1,10
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Did they meet at an Asian cooking class?,event association,1,11
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,That's how she got into K-dramas.,event association,1,12
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Is it because she likes K-pop?,event association,1,13
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,I heard she met all of them at that conference that took place in Seoul.,event association,1,14
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Now I understand her fascination with learning Hangul.,event association,1,15
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,I thought she recently moved to a different town.,lexical overlap,2,1
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Which town does she live in?,lexical overlap,2,2
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Are you saying 10 years is too long?,lexical overlap,2,3
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,How long have you been in town?,lexical overlap,2,4
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,"No, she's been in town for more than 20 years actually.",lexical overlap,2,5
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,"Yes, that's why every newcomer goes to talk to her.",situational inference,2,6
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,She is practically a landmark at this point!,situational inference,2,7
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,She can be elected mayor.,situational inference,2,8
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,"Right, isn't there even a bench named after her?",situational inference,2,9
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,Now she's looking for somewhere else to live.,situational inference,2,10
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,She must be friends with all the local shops.,event association,2,11
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,She is quite knowledgeable about all the events happening in her neighborhood.,event association,2,12
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,She must have so many episodes to share about her neighbors.,event association,2,13
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,"Even so, she would get lost finding her way back home.",event association,2,14
28,does,has,The chemist,has lots of Korean friends,has been in town for 10 years,she,Evelyn,Jasmin,"Do you think she'll get a second house, now that she's settled?",event association,2,15
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,"He loves anything that's Russian, basically.",lexical overlap,1,1
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Do you know who his favorite Russian author is?,lexical overlap,1,2
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,"Well, he also writes books in Russian.",lexical overlap,1,3
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Last time he told he hates reading Russian books!,lexical overlap,1,4
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,I guess it makes sense because his family is from Russian.,lexical overlap,1,5
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,"Do you think he enjoys the cold weather, too?",situational inference,1,6
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,No wonder he named his dog Tolstoy.,situational inference,1,7
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,That explains why he was looking into Cyrillic the other day.,situational inference,1,8
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Perhaps he's trying to get new research insights from Pushkin's poetry.,situational inference,1,9
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Is that why he hired an assistant named Dostoevksy?,situational inference,1,10
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,What genres does he like?,event association,1,11
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Is there a library where he can read those?,event association,1,12
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Is there a particular era that he likes?,event association,1,13
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,He says he likes the style of narrative in the novels.,event association,1,14
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,He actually owns a publishing company specifically for those books.,event association,1,15
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,That's interesting because he's quite good at fixing bikes.,lexical overlap,2,1
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,What makes you say that he's not a good bike rider?,lexical overlap,2,2
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,How could he not be good at riding a bike?,lexical overlap,2,3
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Hasn't he learned to bike when he was little?,lexical overlap,2,4
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,"I mean, riding a bike is not easy.",lexical overlap,2,5
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,He might have spent more time in the lab than outdoors.,situational inference,2,6
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,That's what happens when you prioritize intellectual pursuits over physical activities.,situational inference,2,7
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,I guess getting research done left little time for hobbies.,situational inference,2,8
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,He was treating the activity more as an engineering problem than a physical skill.,situational inference,2,9
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,I guess knowing about Newton's laws was not enough.,situational inference,2,10
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,Does he know to drive?,event association,2,11
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,But he is quite skilled at roller blades.,event association,2,12
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,He says he forgets to pedal.,event association,2,13
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,He's kept asking about the optimal angle for steering.,event association,2,14
29,does,is,The scientist,loves reading Russian books,is not good at riding a bike,he,Henry,Shawn,He's more interested in the radius of wheels.,event association,2,15
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,What kind of extreme sports does she like?,lexical overlap,1,1
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"Well, she enjoys everything.",lexical overlap,1,2
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,How did she get into extreme sports?,lexical overlap,1,3
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,But her husband is completely against extreme sports.,lexical overlap,1,4
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,Does she only like extreme sports?,lexical overlap,1,5
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,No wonder she was driving so wildy that night.,situational inference,1,6
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"She calls every land change a ""stunt maneuver.""",situational inference,1,7
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"Is that why she considers road signs just ""suggestions""?",situational inference,1,8
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,That's why her insurance premiums are higher than ours.,situational inference,1,9
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,Is that why she just jumps over speed bumps?,situational inference,1,10
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"She does skydiving, mountain biking, and snowboarding.",event association,1,11
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,She competed for an off-road race recently.,event association,1,12
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,She's planning a road trip to the Grand Canyon for cliff diving.,event association,1,13
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,She did skydiving to celebrate her 30th birthday.,event association,1,14
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,But she's also quite calm and enjoys meditation.,event association,1,15
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,What makes her trustworthy?,lexical overlap,2,1
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,How do you know she's trustworthy?,lexical overlap,2,2
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,I'm surprised that you consider her trustworthy.,lexical overlap,2,3
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"She doesn't look trustworthy at all, though.",lexical overlap,2,4
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"She is trusthworthy, but not always.",lexical overlap,2,5
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,I can even tell her my PIN.,situational inference,2,6
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,I can share all my secrets with her.,situational inference,2,7
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"That's a relief, especially in unpredictable weather!",situational inference,2,8
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,I feel safe telling her anything. ,situational inference,2,9
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,Does this mean no sudden detours to pick up their laundry?,situational inference,2,10
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"I know, she is quite punctual.",event association,2,11
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"That's comforting, especially during uncertain times!",event association,2,12
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"That's reassuring, especially when reliability matters most!",event association,2,13
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,"I agree, she's incredibly reliable.",event association,2,14
30,does,is,The driver,enjoys extreme sports,is always trustworthy,she,Carly,Diana,I like that especially when consistency is hard to find.,event association,2,15
